event_id,index,review_period,cadence,announcement_date,effective_date,date_precision,event_type,ticker,source_name,source_url,retrieval_date,verification_status,notes
PA-RC-0158,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,SMRA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0159,IDX30,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,AADI,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0160,IDX30,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,PGEO,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0161,IDX30,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,AKRA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0162,IDX30,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,EXCL,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0163,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,BUMI,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0164,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,DSSA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0165,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,KIJA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0166,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,KPIG,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0167,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,PNBN,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0168,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,RATU,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0169,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,WIFI,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0170,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,AUTO,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0171,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,BFIN,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0172,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,BNGA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0173,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,BRIS,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0174,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,MNCN,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0175,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,SRTG,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0176,IDX80,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,TKIM,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0177,LQ45,2026-Q1,quarterly,2026-01-26,2026-02-02,day,ADD,BREN,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0178,LQ45,2026-Q1,quarterly,2026-01-26,2026-02-02,day,DELETE,ACES,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0179,IDX30,2026-Q1,quarterly,2026-01-26,2026-02-02,day,ADD,BUMI,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0180,IDX30,2026-Q1,quarterly,2026-01-26,2026-02-02,day,ADD,EMTK,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0181,IDX30,2026-Q1,quarterly,2026-01-26,2026-02-02,day,DELETE,ITMG,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0182,IDX30,2026-Q1,quarterly,2026-01-26,2026-02-02,day,DELETE,SMGR,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0183,IDX80,2026-Q1,quarterly,2026-01-26,2026-02-02,day,ADD,BREN,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0184,IDX80,2026-Q1,quarterly,2026-01-26,2026-02-02,day,ADD,CUAN,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0185,IDX80,2026-Q1,quarterly,2026-01-26,2026-02-02,day,ADD,HRTA,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0186,IDX80,2026-Q1,quarterly,2026-01-26,2026-02-02,day,DELETE,AVIA,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0187,IDX80,2026-Q1,quarterly,2026-01-26,2026-02-02,day,DELETE,LSIP,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0188,IDX80,2026-Q1,quarterly,2026-01-26,2026-02-02,day,DELETE,PNBN,bisnis.com 20260126/1947363,https://market.bisnis.com/read/20260126/7/1947363/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-dan-idx80-efektif-2-februari-2026,2026-07-17,SECONDARY_CROSSCHECKED,"Corroborated by RRI.co.id, ugems.id, investortrust.id."
PA-RC-0189,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,CUAN,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0190,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,DEWA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0191,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,ESSA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0192,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,HRTA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0193,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,WIFI,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0194,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,BREN,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0195,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,CTRA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0196,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,DSSA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0197,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,HEAL,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0198,LQ45,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,NCKL,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0199,IDX30,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,ADMR,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0200,IDX30,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,ISAT,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0201,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,BKSL,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0202,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,CBDK,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0203,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,DEWA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0204,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,GGRM,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0205,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,ADD,TPIA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0206,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,BREN,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0207,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,BTPS,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0208,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,DSSA,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0209,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,MTEL,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
PA-RC-0210,IDX80,2026-Q2,quarterly,2026-04-24,2026-05-04,day,DELETE,NCKL,bisnis.com 20260424/1969174,https://market.bisnis.com/read/20260424/7/1969174/daftar-saham-indeks-lq45-idx30-idx80-terbaru-bren-dssa-nckl-terdampak,2026-07-17,SECONDARY_CROSSCHECKED,"First eval under new HSC/free-float criteria. Corroborated by ajaib.co.id, asatunews.co.id."
